"x";"y";"t"
18;14;"2014-01-03 20:55:35"
43;61;"2014-01-03 20:55:37"
43;99;"2014-01-03 20:55:37"
43;60;"2014-01-03 20:55:37"
32;15;"2014-01-03 20:55:49"
21;99;"2014-01-03 20:55:58"
39;55;"2014-01-03 20:56:08"
22;6;"2014-01-03 20:56:11"
39;35;"2014-01-03 20:56:15"
3;25;"2014-01-03 20:56:15"
3;55;"2014-01-03 20:56:15"
10;55;"2014-01-03 20:56:18"
35;62;"2014-01-03 20:56:30"
35;61;"2014-01-03 20:56:30"
25;62;"2014-01-03 20:56:50"
25;61;"2014-01-03 20:56:50"
25;60;"2014-01-03 20:56:50"
8;39;"2014-01-03 20:56:59"
45;50;"2014-01-03 20:57:14"
55;25;"2014-01-03 20:57:29"
55;3;"2014-01-03 20:57:29"
55;39;"2014-01-03 20:57:29"
55;60;"2014-01-03 20:57:29"
55;43;"2014-01-03 20:57:29"
55;62;"2014-01-03 20:57:29"
55;53;"2014-01-03 20:57:29"
32;6;"2014-01-03 20:57:53"
39;62;"2014-01-03 20:58:05"
3;37;"2014-01-03 20:58:10"
3;35;"2014-01-03 20:58:17"
22;21;"2014-01-03 20:58:19"
35;39;"2014-01-03 20:58:28"
35;55;"2014-01-03 20:58:28"
14;114;"2014-01-03 20:58:41"
2;44;"2014-01-03 20:58:43"
25;3;"2014-01-03 20:58:45"
77;58;"2014-01-03 20:58:48"
20;53;"2014-01-03 20:58:56"
20;35;"2014-01-03 20:58:56"
20;43;"2014-01-03 20:58:56"
8;130;"2014-01-03 20:58:56"
45;2;"2014-01-03 20:59:06"
61;55;"2014-01-03 20:59:24"
18;99;"2014-01-03 20:59:26"
55;37;"2014-01-03 20:59:30"
55;20;"2014-01-03 20:59:30"
55;35;"2014-01-03 20:59:30"
61;62;"2014-01-03 20:59:31"
43;55;"2014-01-03 20:59:39"
39;61;"2014-01-03 20:59:57"
22;19;"2014-01-03 21:00:09"
35;3;"2014-01-03 21:00:24"
15;22;"2014-01-03 21:00:25"
14;55;"2014-01-03 21:00:44"
14;22;"2014-01-03 21:00:44"
14;3;"2014-01-03 21:00:44"
14;60;"2014-01-03 21:00:44"
14;23;"2014-01-03 21:00:44"
14;47;"2014-01-03 21:00:44"
20;55;"2014-01-03 21:00:47"
14;2;"2014-01-03 21:00:50"
45;22;"2014-01-03 21:01:01"
45;19;"2014-01-03 21:01:01"
13;40;"2014-01-03 21:01:22"
13;62;"2014-01-03 21:01:22"
13;23;"2014-01-03 21:01:22"
13;35;"2014-01-03 21:01:22"
13;22;"2014-01-03 21:01:22"
13;10;"2014-01-03 21:01:29"
13;39;"2014-01-03 21:01:29"
43;20;"2014-01-03 21:01:43"
43;3;"2014-01-03 21:01:43"
39;35;"2014-01-03 21:01:52"
39;43;"2014-01-03 21:01:52"
32;15;"2014-01-03 21:01:58"
3;53;"2014-01-03 21:02:05"
42;22;"2014-01-03 21:02:13"
22;15;"2014-01-03 21:02:20"
23;44;"2014-01-03 21:02:34"
14;48;"2014-01-03 21:02:40"
20;39;"2014-01-03 21:02:55"
20;55;"2014-01-03 21:03:02"
13;17;"2014-01-03 21:03:44"
13;23;"2014-01-03 21:03:44"
13;25;"2014-01-03 21:03:44"
13;35;"2014-01-03 21:03:44"
6;32;"2014-01-03 21:03:44"
55;3;"2014-01-03 21:03:44"
55;39;"2014-01-03 21:03:44"
21;4;"2014-01-03 21:03:48"
43;14;"2014-01-03 21:03:50"
39;22;"2014-01-03 21:03:53"
39;62;"2014-01-03 21:03:53"
39;37;"2014-01-03 21:03:53"
3;2;"2014-01-03 21:04:11"
2;55;"2014-01-03 21:04:26"
2;45;"2014-01-03 21:04:26"
2;39;"2014-01-03 21:04:26"
35;37;"2014-01-03 21:04:30"
35;60;"2014-01-03 21:04:30"
19;45;"2014-01-03 21:04:33"
23;46;"2014-01-03 21:04:38"
23;2;"2014-01-03 21:04:38"
25;60;"2014-01-03 21:04:40"
25;55;"2014-01-03 21:04:40"
25;3;"2014-01-03 21:04:40"
25;53;"2014-01-03 21:04:40"
25;61;"2014-01-03 21:04:40"
25;62;"2014-01-03 21:04:40"
25;43;"2014-01-03 21:04:40"
19;32;"2014-01-03 21:04:40"
14;35;"2014-01-03 21:04:47"
14;25;"2014-01-03 21:04:47"
14;27;"2014-01-03 21:04:47"
14;45;"2014-01-03 21:04:47"
76;22;"2014-01-03 21:05:06"
20;53;"2014-01-03 21:05:07"
61;37;"2014-01-03 21:05:32"
11;46;"2014-01-03 21:05:36"
43;25;"2014-01-03 21:05:42"
39;25;"2014-01-03 21:05:47"
55;61;"2014-01-03 21:05:49"
21;22;"2014-01-03 21:05:49"
13;15;"2014-01-03 21:05:52"
4;21;"2014-01-03 21:06:11"
22;39;"2014-01-03 21:06:17"
22;35;"2014-01-03 21:06:17"
2;23;"2014-01-03 21:06:21"
2;25;"2014-01-03 21:06:21"
2;27;"2014-01-03 21:06:21"
2;47;"2014-01-03 21:06:21"
2;17;"2014-01-03 21:06:21"
35;62;"2014-01-03 21:06:33"
35;39;"2014-01-03 21:06:33"
25;39;"2014-01-03 21:06:35"
25;37;"2014-01-03 21:06:35"
25;35;"2014-01-03 21:06:35"
14;32;"2014-01-03 21:06:46"
14;15;"2014-01-03 21:06:46"
14;22;"2014-01-03 21:06:46"
45;13;"2014-01-03 21:07:09"
77;58;"2014-01-03 21:07:09"
61;55;"2014-01-03 21:07:32"
61;22;"2014-01-03 21:07:32"
61;62;"2014-01-03 21:07:32"
43;61;"2014-01-03 21:07:32"
13;20;"2014-01-03 21:07:51"
32;6;"2014-01-03 21:07:54"
21;19;"2014-01-03 21:08:01"
4;22;"2014-01-03 21:08:13"
23;60;"2014-01-03 21:08:24"
23;46;"2014-01-03 21:08:31"
19;42;"2014-01-03 21:08:32"
19;47;"2014-01-03 21:08:32"
19;66;"2014-01-03 21:08:32"
35;61;"2014-01-03 21:08:34"
14;60;"2014-01-03 21:08:35"
15;6;"2014-01-03 21:08:59"
48;4;"2014-01-03 21:09:05"
45;66;"2014-01-03 21:09:06"
31;24;"2014-01-03 21:09:18"
61;48;"2014-01-03 21:09:21"
61;39;"2014-01-03 21:09:28"
43;20;"2014-01-03 21:09:35"
6;15;"2014-01-03 21:09:36"
13;3;"2014-01-03 21:09:44"
55;43;"2014-01-03 21:09:46"
13;60;"2014-01-03 21:09:51"
39;62;"2014-01-03 21:09:57"
39;20;"2014-01-03 21:09:57"
3;23;"2014-01-03 21:10:03"
2;89;"2014-01-03 21:10:07"
42;48;"2014-01-03 21:10:09"
19;21;"2014-01-03 21:10:25"
19;4;"2014-01-03 21:10:25"
22;47;"2014-01-03 21:10:30"
22;42;"2014-01-03 21:10:30"
22;66;"2014-01-03 21:10:30"
14;23;"2014-01-03 21:10:32"
14;26;"2014-01-03 21:10:32"
14;39;"2014-01-03 21:10:32"
35;37;"2014-01-03 21:10:38"
35;25;"2014-01-03 21:10:38"
11;46;"2014-01-03 21:11:19"
61;55;"2014-01-03 21:11:24"
11;23;"2014-01-03 21:11:33"
11;60;"2014-01-03 21:11:33"
55;39;"2014-01-03 21:11:40"
3;45;"2014-01-03 21:12:03"
3;11;"2014-01-03 21:12:03"
3;22;"2014-01-03 21:12:03"
4;19;"2014-01-03 21:12:04"
2;61;"2014-01-03 21:12:07"
42;43;"2014-01-03 21:12:13"
42;27;"2014-01-03 21:12:13"
27;22;"2014-01-03 21:12:22"
27;45;"2014-01-03 21:12:22"
27;23;"2014-01-03 21:12:22"
27;43;"2014-01-03 21:12:22"
25;37;"2014-01-03 21:12:24"
25;39;"2014-01-03 21:12:24"
22;19;"2014-01-03 21:12:38"
22;21;"2014-01-03 21:12:38"
22;4;"2014-01-03 21:12:38"
23;11;"2014-01-03 21:12:49"
23;46;"2014-01-03 21:12:49"
23;3;"2014-01-03 21:12:49"
61;35;"2014-01-03 21:13:19"
55;45;"2014-01-03 21:13:39"
43;62;"2014-01-03 21:13:41"
43;35;"2014-01-03 21:13:41"
32;6;"2014-01-03 21:13:45"
39;35;"2014-01-03 21:13:45"
6;32;"2014-01-03 21:13:49"
13;1;"2014-01-03 21:13:51"
3;23;"2014-01-03 21:14:05"
2;25;"2014-01-03 21:14:09"
2;55;"2014-01-03 21:14:09"
25;53;"2014-01-03 21:14:22"
25;35;"2014-01-03 21:14:22"
35;20;"2014-01-03 21:14:30"
35;61;"2014-01-03 21:14:30"
14;46;"2014-01-03 21:14:31"
14;25;"2014-01-03 21:14:36"
22;45;"2014-01-03 21:14:43"
22;3;"2014-01-03 21:14:43"
22;46;"2014-01-03 21:14:43"
22;23;"2014-01-03 21:14:43"
22;62;"2014-01-03 21:14:43"
22;60;"2014-01-03 21:14:43"
23;17;"2014-01-03 21:14:49"
23;45;"2014-01-03 21:14:49"
23;60;"2014-01-03 21:14:49"
23;22;"2014-01-03 21:14:49"
45;3;"2014-01-03 21:14:54"
45;23;"2014-01-03 21:14:54"
45;25;"2014-01-03 21:14:54"
45;60;"2014-01-03 21:14:54"
45;22;"2014-01-03 21:14:54"
48;11;"2014-01-03 21:15:01"
61;22;"2014-01-03 21:15:29"
61;3;"2014-01-03 21:15:29"
61;60;"2014-01-03 21:15:36"
61;43;"2014-01-03 21:15:36"
61;55;"2014-01-03 21:15:36"
11;22;"2014-01-03 21:15:42"
11;48;"2014-01-03 21:15:42"
39;2;"2014-01-03 21:15:45"
13;84;"2014-01-03 21:15:47"
43;37;"2014-01-03 21:15:48"
55;37;"2014-01-03 21:15:50"
55;2;"2014-01-03 21:15:50"
3;47;"2014-01-03 21:15:57"
4;21;"2014-01-03 21:16:00"
4;11;"2014-01-03 21:16:00"
2;89;"2014-01-03 21:16:07"
25;22;"2014-01-03 21:16:18"
35;45;"2014-01-03 21:16:30"
27;60;"2014-01-03 21:16:35"
27;62;"2014-01-03 21:16:35"
27;2;"2014-01-03 21:16:35"
27;14;"2014-01-03 21:16:35"
27;55;"2014-01-03 21:16:35"
27;23;"2014-01-03 21:16:35"
27;22;"2014-01-03 21:16:35"
35;37;"2014-01-03 21:16:37"
35;62;"2014-01-03 21:16:37"
23;47;"2014-01-03 21:16:44"
23;62;"2014-01-03 21:16:44"
22;48;"2014-01-03 21:16:50"
22;47;"2014-01-03 21:16:50"
22;25;"2014-01-03 21:16:50"
47;19;"2014-01-03 21:16:51"
47;42;"2014-01-03 21:16:51"
47;46;"2014-01-03 21:16:51"
47;48;"2014-01-03 21:16:51"
48;27;"2014-01-03 21:16:57"
48;47;"2014-01-03 21:16:57"
48;42;"2014-01-03 21:16:57"
15;6;"2014-01-03 21:17:05"
24;31;"2014-01-03 21:17:29"
43;47;"2014-01-03 21:17:44"
43;20;"2014-01-03 21:17:44"
39;62;"2014-01-03 21:17:47"
39;25;"2014-01-03 21:17:47"
11;27;"2014-01-03 21:17:49"
11;19;"2014-01-03 21:17:49"
13;45;"2014-01-03 21:17:53"
55;62;"2014-01-03 21:17:53"
55;25;"2014-01-03 21:17:53"
2;61;"2014-01-03 21:17:57"
2;91;"2014-01-03 21:17:57"
2;13;"2014-01-03 21:17:57"
2;60;"2014-01-03 21:17:57"
4;43;"2014-01-03 21:17:59"
3;22;"2014-01-03 21:18:00"
2;1;"2014-01-03 21:18:04"
2;35;"2014-01-03 21:18:04"
2;11;"2014-01-03 21:18:04"
19;11;"2014-01-03 21:18:22"
19;43;"2014-01-03 21:18:22"
19;4;"2014-01-03 21:18:22"
27;47;"2014-01-03 21:18:29"
27;25;"2014-01-03 21:18:29"
27;20;"2014-01-03 21:18:29"
23;17;"2014-01-03 21:18:44"
23;60;"2014-01-03 21:18:44"
45;2;"2014-01-03 21:18:48"
48;60;"2014-01-03 21:18:51"
23;43;"2014-01-03 21:18:51"
23;2;"2014-01-03 21:18:51"
23;22;"2014-01-03 21:18:51"
76;61;"2014-01-03 21:18:53"
47;60;"2014-01-03 21:18:58"
47;3;"2014-01-03 21:18:58"
47;22;"2014-01-03 21:18:58"
40;13;"2014-01-03 21:19:27"
31;24;"2014-01-03 21:19:32"
39;17;"2014-01-03 21:19:39"
43;62;"2014-01-03 21:19:41"
13;22;"2014-01-03 21:19:42"
13;39;"2014-01-03 21:19:42"
13;62;"2014-01-03 21:19:42"
13;21;"2014-01-03 21:19:42"
13;47;"2014-01-03 21:19:42"
39;22;"2014-01-03 21:19:46"
39;45;"2014-01-03 21:19:46"
55;13;"2014-01-03 21:19:57"
55;10;"2014-01-03 21:19:57"
55;14;"2014-01-03 21:19:57"
55;47;"2014-01-03 21:19:57"
3;14;"2014-01-03 21:20:04"
2;39;"2014-01-03 21:20:05"
2;22;"2014-01-03 21:20:05"
2;3;"2014-01-03 21:20:05"
2;4;"2014-01-03 21:20:05"
2;47;"2014-01-03 21:20:05"
25;47;"2014-01-03 21:20:24"
27;17;"2014-01-03 21:20:33"
27;32;"2014-01-03 21:20:33"
35;20;"2014-01-03 21:20:33"
35;37;"2014-01-03 21:20:40"
23;13;"2014-01-03 21:20:43"
23;48;"2014-01-03 21:20:43"
23;35;"2014-01-03 21:20:43"
23;14;"2014-01-03 21:20:43"
23;47;"2014-01-03 21:20:43"
23;25;"2014-01-03 21:20:43"
27;55;"2014-01-03 21:20:47"
27;14;"2014-01-03 21:20:47"
27;39;"2014-01-03 21:20:47"
47;2;"2014-01-03 21:20:50"
47;14;"2014-01-03 21:20:50"
47;55;"2014-01-03 21:20:50"
14;2;"2014-01-03 21:20:51"
48;3;"2014-01-03 21:20:52"
76;2;"2014-01-03 21:20:53"
22;14;"2014-01-03 21:21:02"
22;13;"2014-01-03 21:21:02"
22;35;"2014-01-03 21:21:02"
22;23;"2014-01-03 21:21:02"
22;55;"2014-01-03 21:21:02"
22;20;"2014-01-03 21:21:07"
22;37;"2014-01-03 21:21:07"
22;3;"2014-01-03 21:21:11"
61;17;"2014-01-03 21:21:13"
61;27;"2014-01-03 21:21:13"
61;10;"2014-01-03 21:21:20"
61;76;"2014-01-03 21:21:20"
40;55;"2014-01-03 21:21:20"
20;35;"2014-01-03 21:21:26"
20;39;"2014-01-03 21:21:26"
6;15;"2014-01-03 21:21:27"
32;6;"2014-01-03 21:21:40"
39;13;"2014-01-03 21:21:42"
39;15;"2014-01-03 21:21:42"
39;32;"2014-01-03 21:21:42"
43;21;"2014-01-03 21:21:42"
43;4;"2014-01-03 21:21:42"
13;26;"2014-01-03 21:21:43"
13;42;"2014-01-03 21:21:43"
13;35;"2014-01-03 21:21:43"
11;21;"2014-01-03 21:21:47"
55;45;"2014-01-03 21:21:50"
55;60;"2014-01-03 21:21:50"
55;22;"2014-01-03 21:21:50"
2;61;"2014-01-03 21:21:58"
2;76;"2014-01-03 21:21:58"
2;45;"2014-01-03 21:21:58"
4;11;"2014-01-03 21:22:02"
4;10;"2014-01-03 21:22:02"
12;118;"2014-01-03 21:22:06"
3;48;"2014-01-03 21:22:11"
3;17;"2014-01-03 21:22:11"
3;25;"2014-01-03 21:22:11"
10;35;"2014-01-03 21:22:19"
10;25;"2014-01-03 21:22:19"
10;47;"2014-01-03 21:22:19"
10;23;"2014-01-03 21:22:19"
10;55;"2014-01-03 21:22:19"
25;13;"2014-01-03 21:22:27"
25;55;"2014-01-03 21:22:27"
25;45;"2014-01-03 21:22:27"
25;23;"2014-01-03 21:22:27"
14;42;"2014-01-03 21:22:41"
14;55;"2014-01-03 21:22:41"
14;1;"2014-01-03 21:22:41"
14;84;"2014-01-03 21:22:41"
35;45;"2014-01-03 21:22:46"
35;23;"2014-01-03 21:22:46"
35;22;"2014-01-03 21:22:46"
48;14;"2014-01-03 21:22:47"
48;23;"2014-01-03 21:22:47"
23;45;"2014-01-03 21:22:49"
23;27;"2014-01-03 21:22:49"
23;17;"2014-01-03 21:22:49"
23;55;"2014-01-03 21:22:49"
45;17;"2014-01-03 21:22:55"
45;27;"2014-01-03 21:22:55"
45;13;"2014-01-03 21:22:55"
45;39;"2014-01-03 21:22:55"
45;35;"2014-01-03 21:22:55"
45;55;"2014-01-03 21:22:55"
45;25;"2014-01-03 21:22:55"
22;27;"2014-01-03 21:23:02"
22;45;"2014-01-03 21:23:02"
22;17;"2014-01-03 21:23:02"
22;14;"2014-01-03 21:23:02"
15;13;"2014-01-03 21:23:02"
15;45;"2014-01-03 21:23:02"
15;25;"2014-01-03 21:23:02"
15;14;"2014-01-03 21:23:02"
15;23;"2014-01-03 21:23:02"
61;2;"2014-01-03 21:23:14"
20;23;"2014-01-03 21:23:21"
20;22;"2014-01-03 21:23:21"
11;4;"2014-01-03 21:23:40"
11;10;"2014-01-03 21:23:40"
43;11;"2014-01-03 21:23:42"
55;32;"2014-01-03 21:23:43"
55;23;"2014-01-03 21:23:43"
32;45;"2014-01-03 21:23:45"
32;47;"2014-01-03 21:23:45"
32;14;"2014-01-03 21:23:45"
32;22;"2014-01-03 21:23:45"
32;55;"2014-01-03 21:23:45"
39;37;"2014-01-03 21:23:46"
39;14;"2014-01-03 21:23:46"
39;23;"2014-01-03 21:23:46"
55;20;"2014-01-03 21:23:48"
32;17;"2014-01-03 21:23:49"
32;35;"2014-01-03 21:23:49"
32;25;"2014-01-03 21:23:49"
13;14;"2014-01-03 21:23:51"
2;43;"2014-01-03 21:23:55"
2;10;"2014-01-03 21:23:55"
13;24;"2014-01-03 21:23:58"
21;55;"2014-01-03 21:24:16"
10;43;"2014-01-03 21:24:19"
10;11;"2014-01-03 21:24:19"
1;25;"2014-01-03 21:24:28"
1;73;"2014-01-03 21:24:28"
1;32;"2014-01-03 21:24:28"
1;35;"2014-01-03 21:24:28"
25;17;"2014-01-03 21:24:28"
25;22;"2014-01-03 21:24:28"
25;27;"2014-01-03 21:24:28"
25;35;"2014-01-03 21:24:28"
35;15;"2014-01-03 21:24:36"
35;13;"2014-01-03 21:24:36"
48;55;"2014-01-03 21:24:41"
47;25;"2014-01-03 21:24:43"
47;23;"2014-01-03 21:24:43"
35;14;"2014-01-03 21:24:43"
47;60;"2014-01-03 21:24:47"
47;45;"2014-01-03 21:24:47"
14;62;"2014-01-03 21:24:48"
23;32;"2014-01-03 21:24:48"
23;15;"2014-01-03 21:24:48"
15;20;"2014-01-03 21:24:55"
15;55;"2014-01-03 21:24:55"
15;22;"2014-01-03 21:24:55"
27;23;"2014-01-03 21:24:58"
27;47;"2014-01-03 21:24:58"
22;32;"2014-01-03 21:25:03"
22;47;"2014-01-03 21:25:03"
11;37;"2014-01-03 21:25:37"
39;15;"2014-01-03 21:25:42"
39;27;"2014-01-03 21:25:42"
39;47;"2014-01-03 21:25:42"
55;2;"2014-01-03 21:25:44"
43;10;"2014-01-03 21:25:49"
13;35;"2014-01-03 21:25:50"
55;89;"2014-01-03 21:25:51"
55;76;"2014-01-03 21:25:51"
32;23;"2014-01-03 21:25:53"
32;15;"2014-01-03 21:25:53"
3;47;"2014-01-03 21:25:53"
3;45;"2014-01-03 21:25:53"
3;23;"2014-01-03 21:25:53"
3;27;"2014-01-03 21:25:53"
3;39;"2014-01-03 21:25:53"
3;22;"2014-01-03 21:25:53"
43;37;"2014-01-03 21:25:56"
42;47;"2014-01-03 21:26:02"
2;42;"2014-01-03 21:26:05"
2;26;"2014-01-03 21:26:05"
2;35;"2014-01-03 21:26:05"
2;39;"2014-01-03 21:26:05"
19;11;"2014-01-03 21:26:15"
25;20;"2014-01-03 21:26:32"
25;15;"2014-01-03 21:26:32"
25;14;"2014-01-03 21:26:32"
25;32;"2014-01-03 21:26:32"
23;20;"2014-01-03 21:26:41"
23;14;"2014-01-03 21:26:41"
23;45;"2014-01-03 21:26:44"
23;13;"2014-01-03 21:26:44"
23;39;"2014-01-03 21:26:44"
14;35;"2014-01-03 21:26:47"
14;46;"2014-01-03 21:26:47"
27;15;"2014-01-03 21:26:50"
15;3;"2014-01-03 21:26:52"
15;48;"2014-01-03 21:26:52"
15;60;"2014-01-03 21:26:52"
15;39;"2014-01-03 21:26:52"
45;32;"2014-01-03 21:26:54"
45;15;"2014-01-03 21:26:54"
45;47;"2014-01-03 21:26:54"
14;25;"2014-01-03 21:26:54"
47;37;"2014-01-03 21:26:55"
76;25;"2014-01-03 21:27:07"
22;39;"2014-01-03 21:27:08"
22;35;"2014-01-03 21:27:08"
22;15;"2014-01-03 21:27:08"
20;25;"2014-01-03 21:27:29"
20;55;"2014-01-03 21:27:29"
39;17;"2014-01-03 21:27:32"
13;48;"2014-01-03 21:27:41"
13;60;"2014-01-03 21:27:41"
13;25;"2014-01-03 21:27:41"
3;2;"2014-01-03 21:27:56"
3;61;"2014-01-03 21:27:56"
3;25;"2014-01-03 21:27:56"
55;1;"2014-01-03 21:27:59"
55;27;"2014-01-03 21:27:59"
55;26;"2014-01-03 21:27:59"
55;39;"2014-01-03 21:27:59"
55;45;"2014-01-03 21:27:59"
55;47;"2014-01-03 21:27:59"
55;14;"2014-01-03 21:27:59"
3;76;"2014-01-03 21:28:03"
55;48;"2014-01-03 21:28:03"
2;1;"2014-01-03 21:28:04"
2;21;"2014-01-03 21:28:04"
2;37;"2014-01-03 21:28:04"
2;91;"2014-01-03 21:28:04"
2;62;"2014-01-03 21:28:04"
2;53;"2014-01-03 21:28:04"
32;17;"2014-01-03 21:28:07"
42;25;"2014-01-03 21:28:09"
42;48;"2014-01-03 21:28:09"
4;15;"2014-01-03 21:28:10"
1;13;"2014-01-03 21:28:16"
19;43;"2014-01-03 21:28:18"
25;2;"2014-01-03 21:28:35"
25;76;"2014-01-03 21:28:35"
26;55;"2014-01-03 21:28:35"
26;1;"2014-01-03 21:28:35"
26;14;"2014-01-03 21:28:35"
26;45;"2014-01-03 21:28:35"
26;47;"2014-01-03 21:28:35"
26;18;"2014-01-03 21:28:35"
23;60;"2014-01-03 21:28:35"
23;11;"2014-01-03 21:28:35"
23;26;"2014-01-03 21:28:35"
23;3;"2014-01-03 21:28:35"
23;47;"2014-01-03 21:28:35"
10;4;"2014-01-03 21:28:38"
35;60;"2014-01-03 21:28:39"
45;3;"2014-01-03 21:28:44"
48;15;"2014-01-03 21:28:47"
48;23;"2014-01-03 21:28:47"
15;25;"2014-01-03 21:28:48"
15;13;"2014-01-03 21:28:48"
15;1;"2014-01-03 21:28:48"
15;35;"2014-01-03 21:28:48"
47;15;"2014-01-03 21:28:49"
47;27;"2014-01-03 21:28:49"
47;39;"2014-01-03 21:28:49"
14;15;"2014-01-03 21:28:49"
27;32;"2014-01-03 21:28:55"
27;39;"2014-01-03 21:29:02"
27;47;"2014-01-03 21:29:02"
22;1;"2014-01-03 21:29:12"
22;27;"2014-01-03 21:29:12"
22;26;"2014-01-03 21:29:12"
22;60;"2014-01-03 21:29:16"
22;23;"2014-01-03 21:29:16"
61;25;"2014-01-03 21:29:18"
22;47;"2014-01-03 21:29:20"
39;32;"2014-01-03 21:29:35"
39;26;"2014-01-03 21:29:35"
39;27;"2014-01-03 21:29:39"
39;55;"2014-01-03 21:29:39"
39;11;"2014-01-03 21:29:40"
39;14;"2014-01-03 21:29:40"
39;1;"2014-01-03 21:29:40"
11;42;"2014-01-03 21:29:42"
11;15;"2014-01-03 21:29:42"
11;48;"2014-01-03 21:29:42"
11;23;"2014-01-03 21:29:42"
11;47;"2014-01-03 21:29:42"
11;39;"2014-01-03 21:29:48"
2;47;"2014-01-03 21:29:57"
2;14;"2014-01-03 21:29:57"
42;10;"2014-01-03 21:30:01"
55;32;"2014-01-03 21:30:03"
55;23;"2014-01-03 21:30:03"
32;73;"2014-01-03 21:30:09"
32;14;"2014-01-03 21:30:09"
32;26;"2014-01-03 21:30:09"
4;19;"2014-01-03 21:30:10"
4;17;"2014-01-03 21:30:10"
21;43;"2014-01-03 21:30:20"
21;10;"2014-01-03 21:30:20"
21;25;"2014-01-03 21:30:20"
21;3;"2014-01-03 21:30:20"
21;42;"2014-01-03 21:30:20"
1;26;"2014-01-03 21:30:22"
1;47;"2014-01-03 21:30:22"
1;22;"2014-01-03 21:30:22"
25;35;"2014-01-03 21:30:24"
25;61;"2014-01-03 21:30:24"
26;17;"2014-01-03 21:30:28"
26;23;"2014-01-03 21:30:28"
26;32;"2014-01-03 21:30:28"
26;39;"2014-01-03 21:30:28"
35;26;"2014-01-03 21:30:28"
35;48;"2014-01-03 21:30:28"
23;73;"2014-01-03 21:30:31"
23;27;"2014-01-03 21:30:31"
23;17;"2014-01-03 21:30:31"
19;10;"2014-01-03 21:30:33"
23;14;"2014-01-03 21:30:35"
23;45;"2014-01-03 21:30:38"
23;26;"2014-01-03 21:30:38"
23;11;"2014-01-03 21:30:38"
23;32;"2014-01-03 21:30:42"
14;35;"2014-01-03 21:30:46"
45;17;"2014-01-03 21:30:47"
48;1;"2014-01-03 21:30:52"
15;19;"2014-01-03 21:30:53"
47;26;"2014-01-03 21:30:56"
47;14;"2014-01-03 21:30:56"
47;11;"2014-01-03 21:30:56"
48;13;"2014-01-03 21:30:59"
76;60;"2014-01-03 21:31:04"
27;13;"2014-01-03 21:31:10"
27;61;"2014-01-03 21:31:10"
61;76;"2014-01-03 21:31:13"
61;60;"2014-01-03 21:31:13"
40;26;"2014-01-03 21:31:21"
22;45;"2014-01-03 21:31:22"
22;32;"2014-01-03 21:31:22"
22;48;"2014-01-03 21:31:25"
22;39;"2014-01-03 21:31:25"
22;35;"2014-01-03 21:31:29"
39;42;"2014-01-03 21:31:34"
39;22;"2014-01-03 21:31:34"
8;252;"2014-01-03 21:31:35"
39;2;"2014-01-03 21:31:39"
39;27;"2014-01-03 21:31:39"
11;22;"2014-01-03 21:31:51"
11;20;"2014-01-03 21:31:51"
11;55;"2014-01-03 21:31:51"
11;14;"2014-01-03 21:31:51"
11;26;"2014-01-03 21:31:51"
11;42;"2014-01-03 21:31:58"
11;17;"2014-01-03 21:31:58"
55;18;"2014-01-03 21:31:58"
55;35;"2014-01-03 21:31:58"
55;25;"2014-01-03 21:31:58"
55;3;"2014-01-03 21:31:58"
55;22;"2014-01-03 21:31:58"
43;15;"2014-01-03 21:31:58"
32;39;"2014-01-03 21:32:03"
32;27;"2014-01-03 21:32:03"
32;1;"2014-01-03 21:32:03"
32;45;"2014-01-03 21:32:03"
2;3;"2014-01-03 21:32:03"
2;22;"2014-01-03 21:32:03"
11;19;"2014-01-03 21:32:04"
3;26;"2014-01-03 21:32:05"
3;55;"2014-01-03 21:32:05"
3;47;"2014-01-03 21:32:05"
3;22;"2014-01-03 21:32:05"
32;35;"2014-01-03 21:32:10"
4;23;"2014-01-03 21:32:13"
4;10;"2014-01-03 21:32:13"
1;42;"2014-01-03 21:32:24"
1;39;"2014-01-03 21:32:24"
25;60;"2014-01-03 21:32:24"
25;3;"2014-01-03 21:32:24"
19;23;"2014-01-03 21:32:27"
21;26;"2014-01-03 21:32:27"
21;47;"2014-01-03 21:32:27"
21;39;"2014-01-03 21:32:27"
21;22;"2014-01-03 21:32:27"
21;1;"2014-01-03 21:32:27"
26;27;"2014-01-03 21:32:28"
21;55;"2014-01-03 21:32:30"
25;55;"2014-01-03 21:32:31"
35;55;"2014-01-03 21:32:32"
35;11;"2014-01-03 21:32:32"
35;2;"2014-01-03 21:32:32"
10;15;"2014-01-03 21:32:35"
10;19;"2014-01-03 21:32:35"
23;27;"2014-01-03 21:32:35"
23;48;"2014-01-03 21:32:35"
23;42;"2014-01-03 21:32:35"
47;32;"2014-01-03 21:32:52"
47;48;"2014-01-03 21:32:52"
15;10;"2014-01-03 21:32:52"
15;23;"2014-01-03 21:32:52"
45;2;"2014-01-03 21:32:55"
45;13;"2014-01-03 21:32:55"
48;26;"2014-01-03 21:33:03"
48;42;"2014-01-03 21:33:03"
61;3;"2014-01-03 21:33:06"
61;11;"2014-01-03 21:33:06"
27;43;"2014-01-03 21:33:17"
27;48;"2014-01-03 21:33:17"
22;2;"2014-01-03 21:33:23"
22;27;"2014-01-03 21:33:23"
22;47;"2014-01-03 21:33:23"
